"month","unique_carrier","carrier_name","sdomt_gallons","satl_gallons","spac_gallons","slat_gallons","sint_gallons","ts_gallons","tdomt_gallons","tint_gallons","total_gallons","sdomt_cost","satl_cost","spac_cost","slat_cost","sint_cost","ts_cost","tdomt_cost","tint_cost","total_cost","year"
8,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"DL","Delta Air Lines Inc.",205778169,87613874,33320826,23272261,144206961,349985130,206920890,144206961,351127851,391476743,166678488,63390244,44273642,274342374,665819117,394893012,274342374,669235386,2019
8,"EV","ExpressJet Airlines LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"F9","Frontier Airlines Inc.",25512256,0,0,520291,520291,26032547,25512256,520291,26032547,46146191,0,0,1223415,1223415,47369606,46146191,1223415,47369606,2019
8,"FX","Federal Express Corporation",57600477,15042547,23085768,2110647,40238962,97839439,59321547,41058655,100380202,108349000,28487000,44810000,4671000,77968000,186317000,111635000,79758327,191393327,2019
8,"G4","Allegiant Air",15347680,0,0,0,0,15347680,16090859,119327,16210186,32802872,0,0,0,0,32802872,34499210,265855,34765065,2019
8,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,94612,158323,252935,0,0,0,0,0,0,236707,414614,651321,2019
8,"GL","Miami Air International",0,0,0,0,0,0,145261,210220,355481,0,0,0,0,0,0,396679,574068,970747,2019
8,"HA","Hawaiian Airlines Inc.",16136273,0,7592735,0,7592735,23729008,16190448,7592735,23783183,30475345,0,14487191,0,14487191,44962536,30576646,14487191,45063837,2019
8,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,3180454,4656457,7836911,0,0,0,0,0,0,8799806,9331809,18131615,2019
8,"KD","Western Global",0,0,0,0,0,0,802348,531102,1333450,0,0,0,0,0,0,1748652,1278423,3027075,2019
8,"KH","Aloha Air Cargo",423687,0,0,0,0,423687,423687,0,423687,799725,0,0,0,0,799725,799725,0,799725,2019
8,"KLQ","Kalitta Charters II",0,0,0,0,0,0,57736,56575,114311,0,0,0,0,0,0,156971,149454,306425,2019
8,"L2","Lynden Air Cargo Airlines",175233,0,0,0,0,175233,290578,18933,309511,388236,0,0,0,0,388236,668960,51135,720095,2019
8,"M6","Amerijet International",0,0,0,1143201,1143201,1143201,1170963,1158873,2329836,0,0,0,2460322,2460322,2460322,2520070,2494050,5014120,2019
8,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,26529,84542,111071,0,0,0,0,0,0,95400,1441243,1536643,2019
8,"NC","Northern Air Cargo Inc.",320321,0,0,0,0,320321,465418,0,465418,637138,0,0,0,0,637138,913881,0,913881,2019
8,"NK","Spirit Air Lines",39098822,0,0,3725737,3725737,42824559,39098822,3725737,42824559,81114551,0,0,7729426,7729426,88843977,81114551,7729426,88843977,2019
8,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"OO","SkyWest Airlines Inc.",8790766,0,0,0,0,8790766,8790766,0,8790766,21267349,0,0,0,0,21267349,21267349,0,21267349,2019
8,"PFQ","Asia Pacific",0,0,0,0,0,0,0,386916,386916,0,0,0,0,0,0,0,860924,860924,2019
8,"PO","Polar Air Cargo Airways",2215213,277803,9758768,0,10036571,12251784,2215213,10036571,12251784,4305348,596347,19332871,0,19929218,24234566,4305348,19929218,24234566,2019
8,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"SY","Sun Country Airlines d/b/a MN Airlines",5660560,0,0,465642,465642,6126202,6572865,508671,7081536,11754627,0,0,1077215,1077215,12831842,13305447,1125983,14431430,2019
8,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,462203,38169,500372,0,0,0,0,0,0,924554,106556,1031110,2019
8,"UA","United Air Lines Inc.",162360183,75508731,55800390,29621923,160931044,323291227,163531864,161156564,324688428,308413848,145753696,109459063,60135055,315347814,623761662,310650235,315782939,626433174,2019
8,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,908243,908243,0,0,0,0,0,0,0,1956967,1956967,2019
8,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,50866,56582,107448,0,0,0,0,0,0,192018,213596,405614,2019
8,"X9","Omni Air International LLC",0,0,0,0,0,0,446849,2916847,3363696,0,0,0,0,0,0,985794,7364118,8349912,2019
8,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,"YX","Republic Airline",22245,0,0,0,0,22245,22245,0,22245,46383,0,0,0,0,46383,46383,0,46383,2019
8,"WN","Southwest Airlines Co.",175218927,0,0,1702372,1702372,176921299,175268660,1702372,176971032,342805103,0,0,3911530,3911530,346716633,342904670,3911530,346816200,2019
9,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,415270,592868,1008138,0,0,0,0,0,0,1430024,1166525,2596549,2019
9,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,76144,171305,247449,0,0,0,0,0,0,241376,543037,784413,2019
9,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"2HQ","Elite Airways LLC",59983,0,0,0,0,59983,148395,0,148395,170051,0,0,0,0,170051,508180,0,508180,2019
9,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",265824,0,0,0,0,265824,361624,0,361624,685649,0,0,0,0,685649,932749,0,932749,2019
9,"5X","United Parcel Service",40870000,11611000,17578000,2688000,31877000,72747000,40870000,31877000,72747000,78729000,21978000,33721000,5508000,61207000,139936000,78729000,61207000,139936000,2019
9,"5Y","Atlas Air Inc.",0,0,0,0,0,0,16151077,32502107,48653184,0,0,0,0,0,0,35106509,70017869,105124378,2019
9,"8C","Air Transport International",0,0,0,0,0,0,26608,792993,819601,0,0,0,0,0,0,88364,2058257,2146621,2019
9,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"9S","Southern Air Inc.",1483224,1806170,4563581,2382,6372133,7855357,1483224,6372133,7855357,3168937,4260364,9141496,4944,13406804,16575741,3168937,13406804,16575741,2019
9,"AA","American Airlines Inc.",181813413,67638705,19477349,34306860,121422914,303236327,182204854,121649993,303854847,345924380,129770834,36726420,68621603,235118857,581043237,346653565,235586871,582240436,2019
9,"ABX","ABX Air Inc",135237,0,0,0,0,135237,135237,0,135237,0,0,0,0,0,0,0,0,0,2019
9,"AS","Alaska Airlines Inc.",58265437,0,0,412339,412339,58677776,58438446,412339,58850785,124638578,0,0,1012403,1012403,125650981,124973656,1012403,125986059,2019
9,"B6","JetBlue Airways",55213771,0,0,13820935,13820935,69034706,55217487,13820935,69038422,112127451,0,0,28067386,28067386,140194837,112135306,28067386,140202692,2019
9,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"DL","Delta Air Lines Inc.",174872651,77709987,30630186,19138771,127478944,302351595,176327569,127564141,303891710,346038440,153772717,60611089,37871849,252255655,598294095,349929240,252424244,602353484,2019
9,"EV","ExpressJet Airlines LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"F9","Frontier Airlines Inc.",23951656,0,0,237248,237248,24188904,23951656,237248,24188904,44956844,0,0,500174,500174,45457018,44956844,500174,45457018,2019
9,"FX","Federal Express Corporation",50173214,15833052,22022838,1944140,39800030,89973244,51632985,40856222,92489207,95907000,30802000,42649000,4108000,77559000,173466000,98738055,79999000,178737055,2019
9,"G4","Allegiant Air",9559460,0,0,0,0,9559460,10437749,96221,10533970,20468604,0,0,0,0,20468604,22545157,216912,22762069,2019
9,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,255268,117077,372345,0,0,0,0,0,0,617906,311012,928918,2019
9,"GL","Miami Air International",0,0,0,0,0,0,311216,193027,504243,0,0,0,0,0,0,841790,522107,1363897,2019
9,"HA","Hawaiian Airlines Inc.",15017176,0,7545606,0,7545606,22562782,15139018,7545606,22684624,28680909,0,14159401,0,14159401,42840310,28914379,14159401,43073780,2019
9,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,2675407,3756806,6432213,0,0,0,0,0,0,5306614,8277885,13584499,2019
9,"KD","Western Global",0,0,0,0,0,0,1358616,1201536,2560152,0,0,0,0,0,0,2943828,2318117,5261945,2019
9,"KH","Aloha Air Cargo",390699,0,0,0,0,390699,390699,0,390699,743115,0,0,0,0,743115,743115,0,743115,2019
9,"KLQ","Kalitta Charters II",0,0,0,0,0,0,141016,9701,150717,0,0,0,0,0,0,368715,23471,392186,2019
9,"L2","Lynden Air Cargo Airlines",117491,0,0,0,0,117491,273184,60684,333868,257300,0,0,0,0,257300,614202,171374,785576,2019
9,"M6","Amerijet International",0,0,0,1036569,1036569,1036569,971269,1102972,2074241,0,0,0,2247051,2247051,2247051,2105494,2390998,4496492,2019
9,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,14485,377779,392264,0,0,0,0,0,0,80523,2001703,2082226,2019
9,"NC","Northern Air Cargo Inc.",279169,0,0,0,0,279169,368557,0,368557,570190,0,0,0,0,570190,747636,0,747636,2019
9,"NK","Spirit Air Lines",32308811,0,0,3589868,3589868,35898679,32308811,3589868,35898679,66084009,0,0,7342668,7342668,73426677,66084009,7342668,73426677,2019
9,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"OO","SkyWest Airlines Inc.",8834786,0,0,0,0,8834786,8834786,0,8834786,20313626,0,0,0,0,20313626,20313626,0,20313626,2019
9,"PFQ","Asia Pacific",0,0,0,0,0,0,0,351884,351884,0,0,0,0,0,0,0,743639,743639,2019
9,"PO","Polar Air Cargo Airways",2183045,655524,9078100,0,9733624,11916669,2183045,9733624,11916669,4216942,1368117,16932957,0,18301074,22518016,4216942,18301074,22518016,2019
9,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"SY","Sun Country Airlines d/b/a MN Airlines",3723905,0,0,33703,33703,3757608,5029452,78537,5107989,7838208,0,0,66983,66983,7905191,10675385,157036,10832421,2019
9,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,457621,46047,503668,0,0,0,0,0,0,917567,128227,1045794,2019
9,"UA","United Air Lines Inc.",141650742,76362770,51251749,21997143,149611662,291262404,142963521,149948902,292912423,269880307,146157283,98447438,43893813,288498534,558378841,272383646,289135932,561519578,2019
9,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,1083142,1083142,0,0,0,0,0,0,0,2302795,2302795,2019
9,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,29403,24865,54268,0,0,0,0,0,0,19975,16892,36867,2019
9,"X9","Omni Air International LLC",0,0,0,0,0,0,369977,3573437,3943414,0,0,0,0,0,0,808310,8797931,9606241,2019
9,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,"YX","Republic Airline",22895,0,0,0,0,22895,22895,0,22895,46818,0,0,0,0,46818,46818,0,46818,2019
9,"WN","Southwest Airlines Co.",161363187,0,0,1035797,1035797,162398984,161469375,1035797,162505172,317050854,0,0,2343476,2343476,319394330,317265738,2343476,319609214,2019
1,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,484770,982656,1467426,0,0,0,0,0,0,1504939,2703344,4208283,2018
1,"0WQ","Avjet Corporation",0,0,0,0,0,0,38515,1210,39725,0,0,0,0,0,0,141350,4721,146071,2018
1,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"2HQ","Elite Airways LLC",89988,0,0,0,0,89988,NULL,0,462132,252948,0,0,0,0,252948,1785834,0,1785834,2018
1,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",309045,0,0,0,0,309045,364447,0,364447,837738,0,0,0,0,837738,987918,0,987918,2018
1,"5X","United Parcel Service",39478000,11475000,17906000,3091000,32472000,71950000,39478000,32472000,71950000,79343000,22593000,34871000,6568000,64032000,143375000,79343000,64032000,143375000,2018
1,"5Y","Atlas Air Inc.",0,0,0,0,0,0,11947570,31103365,43050935,0,0,0,0,0,0,23833293,61556400,85389693,2018
1,"8C","Air Transport International",0,0,0,0,0,0,74865,722440,797305,0,0,0,0,0,0,173708,1516586,1690294,2018
1,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"9S","Southern Air Inc.",676247,4092478,570460,0,4662938,5339185,676247,4662938,5339185,1420119,8594204,1197966,0,9792170,11212289,1420119,9792170,11212289,2018
1,"AA","American Airlines Inc.",173505482,35052146,24241613,50238019,109531778,283037260,174171571,109802500,283974071,337146683,69965049,47361096,104353301,221679446,558826129,338396257,222238669,560634926,2018
1,"ABX","ABX Air Inc",44160,0,0,0,0,44160,44160,0,44160,100111,0,0,0,0,100111,100111,0,100111,2018
1,"AS","Alaska Airlines Inc.",56426937,0,0,1540038,1540038,57966975,56468118,1540038,58008156,121074317,0,0,3506973,3506973,124581290,121153924,3506973,124660897,2018
1,"B6","JetBlue Airways",53977431,0,0,12900982,12900982,66878413,53985306,12900982,66886288,114612170,0,0,27393107,27393107,142005277,114629092,27393107,142022199,2018
1,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"DL","Delta Air Lines Inc.",155927269,46437915,29704100,30677967,106819982,262747251,157691468,106874624,264566092,321399594,95718517,61226531,63233879,220178927,541578521,326289455,220291555,546581010,2018
1,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"F9","Frontier Airlines Inc.",19838849,0,0,2367542,2367542,22206391,19838849,2367542,22206391,38873888,0,0,4706056,4706056,43579944,38873888,4706056,43579944,2018
1,"FX","Federal Express Corporation",56827364,13372611,21530230,1992053,36894894,93722258,58608033,37324100,95932133,113558000,27068000,42280000,4326000,73674000,187232000,117140326,74527000,191667326,2018
1,"G4","Allegiant Air",13661026,0,0,0,0,13661026,14124731,59298,14184029,30199307,0,0,0,0,30199307,31266501,150033,31416534,2018
1,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,191279,266093,457372,0,0,0,0,0,0,462989,690943,1153932,2018
1,"GL","Miami Air International",0,0,0,0,0,0,363126,234130,597256,0,0,0,0,0,0,1139536,734730,1874266,2018
1,"HA","Hawaiian Airlines Inc.",15104660,0,7316195,0,7316195,22420855,15115998,7316195,22432193,29872091,0,14224772,0,14224772,44096863,29894018,14224772,44118790,2018
1,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,698701,3118500,3817201,0,0,0,0,0,0,1434317,6834833,8269150,2018
1,"KD","Western Global",0,0,0,0,0,0,586944,497165,1084109,0,0,0,0,0,0,965656,1091841,2057497,2018
1,"KH","Aloha Air Cargo",432202,0,0,0,0,432202,432202,0,432202,863451,0,0,0,0,863451,863451,0,863451,2018
1,"KLQ","Kalitta Charters II",0,0,0,0,0,0,89058,79804,168862,0,0,0,0,0,0,238881,217715,456596,2018
1,"L2","Lynden Air Cargo Airlines",92605,0,0,0,0,92605,168707,43964,212671,221954,0,0,0,0,221954,432443,139490,571933,2018
1,"M6","Amerijet International",0,0,0,1393584,1393584,1393584,382418,1450106,1832524,0,0,0,3054888,3054888,3054888,838302,3178790,4017092,2018
1,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,48091,1065432,1113523,0,0,0,0,0,0,122419,2202006,2324425,2018
1,"NC","Northern Air Cargo Inc.",359210,0,0,0,0,359210,473048,4327,477375,808844,0,0,0,0,808844,1052458,9770,1062228,2018
1,"NK","Spirit Air Lines",29081619,0,0,2528836,2528836,31610455,29081619,2528836,31610455,63997667,0,0,5565015,5565015,69562682,63997667,5565015,69562682,2018
1,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"OO","SkyWest Airlines Inc.",7718601,0,0,0,0,7718601,7718601,0,7718601,18509402,0,0,0,0,18509402,18509402,0,18509402,2018
1,"PFQ","Asia Pacific",0,0,0,0,0,0,0,383900,383900,0,0,0,0,0,0,0,834814,834814,2018
1,"PO","Polar Air Cargo Airways",2702434,808761,11467813,0,12276574,14979008,2702434,12276574,14979008,5474104,1962033,21260028,0,23222061,28696165,5474104,23222061,28696165,2018
1,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"SY","Sun Country Airlines d/b/a MN Airlines",3173913,0,0,1374684,1374684,4548597,3605952,1537296,5143248,6516582,0,0,3175518,3175518,9692100,8392084,3553659,11945743,2018
1,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,327303,15135,342438,0,0,0,0,0,0,667469,43725,711194,2018
1,"UA","United Air Lines Inc.",120128303,49380913,54011106,31260979,134652998,254781301,120886857,135095219,255982076,237636702,97620436,105935311,64407817,267963564,505600266,239129660,268814169,507943829,2018
1,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,2131746,2131746,0,0,0,0,0,0,0,4668490,4668490,2018
1,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,21791,60597,82388,0,0,0,0,0,0,55729,154973,210702,2018
1,"X9","Omni Air International LLC",0,0,0,0,0,0,375924,2691363,3067287,0,0,0,0,0,0,802044,5545449,6347493,2018
1,"XP","XTRA Airways",0,0,0,0,0,0,304290,246038,550328,0,0,0,0,0,0,687478,807982,1495460,2018
1,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,"YX","Republic Airline",22451,0,0,0,0,22451,22451,0,22451,52500,0,0,0,0,52500,52500,0,52500,2018
1,"WN","Southwest Airlines Co.",161138026,0,0,1834713,1834713,162972739,161332466,1834713,163167179,315017449,0,0,4296170,4296170,319313619,315397696,4296170,319693866,2018
2,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,399309,1248916,1648225,0,0,0,0,0,0,1254933,3192284,4447217,2018
2,"0WQ","Avjet Corporation",0,0,0,0,0,0,22645,1881,24526,0,0,0,0,0,0,78351,7692,86043,2018
2,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"2HQ","Elite Airways LLC",101235,0,0,0,0,101235,NULL,0,436099,280448,0,0,0,0,280448,1657337,0,1657337,2018
2,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",258734,0,0,0,0,258734,329727,0,329727,668021,0,0,0,0,668021,851317,0,851317,2018
2,"5X","United Parcel Service",35568000,9735000,13013000,2981000,25729000,61297000,35568000,25729000,61297000,70212000,19633000,26570000,6209000,52412000,122624000,70212000,52412000,122624000,2018
2,"5Y","Atlas Air Inc.",0,0,0,0,0,0,10087978,26285976,36373954,0,0,0,0,0,0,20195085,54229365,74424450,2018
2,"8C","Air Transport International",0,0,0,0,0,0,48487,672843,721330,0,0,0,0,0,0,118249,1413961,1532210,2018
2,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"9S","Southern Air Inc.",521988,3452285,738867,0,4191152,4713140,521988,4191152,4713140,1096175,7249799,1551621,0,8801420,9897595,1096175,8801420,9897595,2018
2,"AA","American Airlines Inc.",163176583,31153826,21936945,44993754,98084525,261261108,163705922,98240465,261946387,320337213,62220618,43790860,94212692,200224170,520561383,321390510,200591763,521982273,2018
2,"ABX","ABX Air Inc",52160,0,0,0,0,52160,52160,0,52160,109537,0,0,0,0,109537,109537,0,109537,2018
2,"AS","Alaska Airlines Inc.",51807689,0,0,1345887,1345887,53153576,51844705,1345887,53190592,110059390,0,0,3095810,3095810,113155200,110131726,3095810,113227536,2018
2,"B6","JetBlue Airways",51025522,0,0,11723595,11723595,62749117,51031327,11723595,62754922,107825043,0,0,24773821,24773821,132598864,107836097,24773821,132609918,2018
2,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"DL","Delta Air Lines Inc.",148189448,40541056,25331999,27498466,93371521,241560969,149957685,93583853,243541538,303310994,82978567,51848995,56283272,191110834,494421828,308111950,191545431,499657381,2018
2,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"F9","Frontier Airlines Inc.",18114909,0,0,2047245,2047245,20162154,18116710,2047245,20163955,35140062,0,0,4216569,4216569,39356631,35144267,4216569,39360836,2018
2,"FX","Federal Express Corporation",56243514,12818924,18672981,1969459,33461364,89704878,57620127,33883163,91503290,110215000,25828000,37870000,4351000,68049000,178264000,112936000,68893000,181829000,2018
2,"G4","Allegiant Air",14427198,0,0,0,0,14427198,14924168,73468,14997636,31350279,0,0,0,0,31350279,32447801,172055,32619856,2018
2,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,314756,190021,504777,0,0,0,0,0,0,770075,487714,1257789,2018
2,"GL","Miami Air International",0,0,0,0,0,0,370382,307870,678252,0,0,0,0,0,0,963282,800701,1763983,2018
2,"HA","Hawaiian Airlines Inc.",13451832,0,6576087,0,6576087,20027919,13460835,6576087,20036922,26651890,0,13113313,0,13113313,39765203,26669581,13113313,39782894,2018
2,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,729082,3326011,4055093,0,0,0,0,0,0,1465169,7438269,8903438,2018
2,"KD","Western Global",0,0,0,0,0,0,303157,1627321,1930478,0,0,0,0,0,0,678656,866112,1544768,2018
2,"KH","Aloha Air Cargo",397609,0,0,0,0,397609,397609,0,397609,797072,0,0,0,0,797072,797072,0,797072,2018
2,"KLQ","Kalitta Charters II",0,0,0,0,0,0,138216,66973,205189,0,0,0,0,0,0,358574,181434,540008,2018
2,"L2","Lynden Air Cargo Airlines",92806,0,0,0,0,92806,131649,72991,204640,211767,0,0,0,0,211767,295503,240202,535705,2018
2,"M6","Amerijet International",0,0,0,1316818,1316818,1316818,376567,1404937,1781504,0,0,0,2845347,2845347,2845347,813677,3035752,3849429,2018
2,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,40867,816673,857540,0,0,0,0,0,0,129227,1879383,2008610,2018
2,"NC","Northern Air Cargo Inc.",296605,0,0,0,0,296605,434555,1460,436015,669470,0,0,0,0,669470,969018,3383,972401,2018
2,"NK","Spirit Air Lines",27408648,0,0,2351013,2351013,29759661,27408648,2351013,29759661,59719696,0,0,5122536,5122536,64842232,59719696,5122536,64842232,2018
2,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"OO","SkyWest Airlines Inc.",7207367,0,0,0,0,7207367,7207367,0,7207367,16860769,0,0,0,0,16860769,16860769,0,16860769,2018
2,"PFQ","Asia Pacific",0,0,0,0,0,0,0,303623,303623,0,0,0,0,0,0,0,703710,703710,2018
2,"PO","Polar Air Cargo Airways",2179797,629657,9604275,0,10233932,12413729,2179797,10233932,12413729,4433842,1507491,18725077,0,20232568,24666410,4433842,20232568,24666410,2018
2,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"SY","Sun Country Airlines d/b/a MN Airlines",3108023,0,0,2102534,2102534,5210557,3471449,2370204,5841653,6604870,0,0,4734992,4734992,11339862,8366308,5343460,13709768,2018
2,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,411195,16439,427634,0,0,0,0,0,0,819664,51479,871143,2018
2,"UA","United Air Lines Inc.",112265317,45864734,49097012,27092594,122054340,234319657,113046868,122415882,235462750,223503554,92113254,100380803,57016884,249510941,473014495,225059256,250253729,475312985,2018
2,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,1690406,1690406,0,0,0,0,0,0,0,3783985,3783985,2018
2,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,28716,32448,61164,0,0,0,0,0,0,119183,134673,253856,2018
2,"X9","Omni Air International LLC",0,0,0,0,0,0,318940,3116692,3435632,0,0,0,0,0,0,715629,6146452,6862081,2018
2,"XP","XTRA Airways",0,0,0,0,0,0,330777,118790,449567,0,0,0,0,0,0,714686,497306,1211992,2018
2,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2,"YX","Republic Airline",22181,0,0,0,0,22181,22181,0,22181,53380,0,0,0,0,53380,53380,0,53380,2018
2,"WN","Southwest Airlines Co.",145012888,0,0,1842002,1842002,146854890,145201747,1842002,147043749,291089205,0,0,4363233,4363233,295452438,291461320,4363233,295824553,2018
3,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,841501,1697854,2539355,0,0,0,0,0,0,3111986,3082180,6194166,2018
3,"0WQ","Avjet Corporation",0,0,0,0,0,0,25849,1467,27316,0,0,0,0,0,0,89438,5854,95292,2018
3,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,4608,205142,209750,0,0,0,0,0,0,11182,497848,509030,2018
3,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"2HQ","Elite Airways LLC",117588,0,0,0,0,117588,314298,0,314298,326234,0,0,0,0,326234,1090313,0,1090313,2018
3,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",301822,0,0,0,0,301822,384615,0,384615,848517,0,0,0,0,848517,1081274,0,1081274,2018
3,"5X","United Parcel Service",38682000,11954000,16881000,2978000,31813000,70495000,38682000,31813000,70495000,74536000,23702000,34070000,6132000,63904000,138440000,74536000,63904000,138440000,2018
3,"5Y","Atlas Air Inc.",0,0,0,0,0,0,10950720,30291875,41242595,0,0,0,0,0,0,21676080,62563518,84239598,2018
3,"8C","Air Transport International",0,0,0,0,0,0,40462,737845,778307,0,0,0,0,0,0,104655,1591858,1696513,2018
